T_0_1 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014
F_2_1 , 0.475 , 0.450487 , -1.01475 , 117 , 53 , 59 , 5 , 0.998281 , 0.0252017
T_2_2 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543
F_0_2 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
T_0_3 , 0.477444 , 0.408786 , -1.21887 , 130 , 53 , 59 , 18 , 0.999392 , 0.021127
F_1_3 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
T_0_4 , 0.478102 , 0.404361 , -1.23632 , 134 , 54 , 60 , 20 , 0.999558 , 0.0200835
F_1_4 , 0.476378 , 0.449638 , -1.01993 , 124 , 56 , 62 , 6 , 0.999017 , 0.022864
T_2_5 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
F_1_5 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
T_0_6 , 0.478873 , 0.390668 , -1.28696 , 139 , 54 , 60 , 25 , 0.999704 , 0.0188907
F_3_6 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
T_0_7 , 0.475694 , 0.412052 , -1.20561 , 141 , 58 , 65 , 18 , 0.999748 , 0.0184448
F_2_7 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201
T_0_8 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
F_3_8 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955
T_2_9 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
F_3_9 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955
T_0_10 , 0.474265 , 0.449362 , -1.02161 , 133 , 60 , 67 , 6 , 0.999521 , 0.0203365
F_0_10 , 0.476744 , 0.450444 , -1.01501 , 126 , 57 , 63 , 6 , 0.999163 , 0.0222602
T_2_11 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543
F_0_11 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955
T_0_12 , 0.471774 , 0.444339 , -1.05101 , 121 , 54 , 61 , 6 , 0.998751 , 0.0238209
F_1_12 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201
T_0_13 , 0.478873 , 0.37712 , -1.33286 , 139 , 52 , 58 , 29 , 0.999704 , 0.0188907
F_0_13 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014
T_0_14 , 0.474265 , 0.42116 , -1.16671 , 133 , 56 , 63 , 14 , 0.999521 , 0.0203365
F_2_14 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
T_0_15 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
F_2_15 , 0.475207 , 0.44701 , -1.03561 , 118 , 53 , 59 , 6 , 0.998413 , 0.0248445
T_0_16 , 0.474453 , 0.446232 , -1.04016 , 134 , 60 , 67 , 7 , 0.999558 , 0.0200835
F_0_16 , 0.476744 , 0.450444 , -1.01501 , 126 , 57 , 63 , 6 , 0.999163 , 0.0222602
T_0_17 , 0.475524 , 0.414824 , -1.19408 , 140 , 58 , 65 , 17 , 0.999727 , 0.0186656
F_1_17 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
T_0_18 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
T_2_19 , 0.476378 , 0.449638 , -1.01993 , 124 , 56 , 62 , 6 , 0.999017 , 0.022864
F_2_19 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955
T_0_20 , 0.474265 , 0.449362 , -1.02161 , 133 , 60 , 67 , 6 , 0.999521 , 0.0203365
F_0_20 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
T_0_21 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
F_3_21 , 0.472222 , 0.445259 , -1.04576 , 123 , 55 , 62 , 6 , 0.998936 , 0.023176
T_2_22 , 0.472603 , 0.446097 , -1.04094 , 143 , 64 , 72 , 7 , 0.999785 , 0.0180153
F_0_22 , 0.47479 , 0.446053 , -1.04119 , 116 , 52 , 58 , 6 , 0.998138 , 0.0255674
T_0_23 , 0.474453 , 0.446232 , -1.04016 , 134 , 60 , 67 , 7 , 0.999558 , 0.0200835
T_0_24 , 0.475862 , 0.422603 , -1.16027 , 142 , 60 , 67 , 15 , 0.999767 , 0.0182281
F_0_24 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
T_3_25 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
T_0_26 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
F_3_26 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
T_0_27 , 0.47482 , 0.447003 , -1.03566 , 136 , 61 , 68 , 7 , 0.999624 , 0.0195924
F_1_27 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
T_3_28 , 0.474453 , 0.446232 , -1.04016 , 134 , 60 , 67 , 7 , 0.999558 , 0.0200835
F_2_28 , 0.473881 , 0.448599 , -1.0262 , 131 , 59 , 66 , 6 , 0.999438 , 0.0208581
T_0_29 , 0.472603 , 0.446097 , -1.04094 , 143 , 64 , 72 , 7 , 0.999785 , 0.0180153
F_1_29 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
T_0_30 , 0.477612 , 0.405872 , -1.23043 , 131 , 53 , 59 , 19 , 0.999438 , 0.0208581
F_3_30 , 0.47619 , 0.44986 , -1.01858 , 144 , 65 , 72 , 7 , 0.999801 , 0.0178065
T_0_31 , 0.474638 , 0.450098 , -1.01713 , 135 , 61 , 68 , 6 , 0.999592 , 0.0198355
F_0_31 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014
T_0_32 , 0.472603 , 0.446097 , -1.04094 , 143 , 64 , 72 , 7 , 0.999785 , 0.0180153
F_1_32 , 0.475 , 0.450487 , -1.01475 , 117 , 53 , 59 , 5 , 0.998281 , 0.0252017
T_0_33 , 0.475524 , 0.401364 , -1.24782 , 140 , 56 , 63 , 21 , 0.999727 , 0.0186656
F_1_33 , 0.476744 , 0.450444 , -1.01501 , 126 , 57 , 63 , 6 , 0.999163 , 0.0222602
T_3_34 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955
F_3_34 , 0.474638 , 0.450098 , -1.01713 , 135 , 61 , 68 , 6 , 0.999592 , 0.0198355
T_0_35 , 0.47619 , 0.44986 , -1.01858 , 144 , 65 , 72 , 7 , 0.999801 , 0.0178065
F_3_35 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
T_3_36 , 0.477444 , 0.408786 , -1.21887 , 130 , 53 , 59 , 18 , 0.999392 , 0.021127
F_2_36 , 0.472222 , 0.445259 , -1.04576 , 123 , 55 , 62 , 6 , 0.998936 , 0.023176
T_0_37 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
F_0_37 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
T_0_38 , 0.473881 , 0.448599 , -1.0262 , 131 , 59 , 66 , 6 , 0.999438 , 0.0208581
F_3_38 , 0.472222 , 0.445357 , -1.0452 , 141 , 63 , 71 , 7 , 0.999748 , 0.0184448
T_0_39 , 0.477444 , 0.40159 , -1.24696 , 130 , 52 , 58 , 20 , 0.999392 , 0.021127
F_0_39 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
T_0_40 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
T_0_41 , 0.476821 , 0.451167 , -1.01054 , 148 , 67 , 74 , 7 , 0.999856 , 0.0170082
F_2_41 , 0.475 , 0.450487 , -1.01475 , 117 , 53 , 59 , 5 , 0.998281 , 0.0252017
T_2_42 , 0.47479 , 0.446053 , -1.04119 , 116 , 52 , 58 , 6 , 0.998138 , 0.0255674
F_1_42 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
T_3_43 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
F_0_43 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
T_0_44 , 0.47619 , 0.415202 , -1.19249 , 123 , 51 , 57 , 15 , 0.998936 , 0.023176
F_2_44 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
T_0_45 , 0.480198 , 0.407822 , -1.22272 , 98 , 40 , 44 , 14 , 0.992188 , 0.0340179
F_3_45 , 0.475 , 0.450811 , -1.01274 , 137 , 62 , 69 , 6 , 0.999652 , 0.0193539
T_2_46 , 0.476 , 0.448799 , -1.025 , 122 , 55 , 61 , 6 , 0.998847 , 0.0234948
F_2_46 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
T_2_47 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
F_1_47 , 0.478495 , 0.447088 , -1.03516 , 90 , 41 , 45 , 4 , 0.985288 , 0.039414
T_0_48 , 0.475 , 0.450811 , -1.01274 , 137 , 62 , 69 , 6 , 0.999652 , 0.0193539
F_3_48 , 0.473881 , 0.448599 , -1.0262 , 131 , 59 , 66 , 6 , 0.999438 , 0.0208581
T_0_49 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
F_3_49 , 0.47619 , 0.44689 , -1.03632 , 102 , 46 , 51 , 5 , 0.994315 , 0.0317713
T_2_50 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
F_3_50 , 0.47482 , 0.447003 , -1.03566 , 136 , 61 , 68 , 7 , 0.999624 , 0.0195924
T_0_51 , 0.477064 , 0.41496 , -1.19351 , 106 , 44 , 49 , 13 , 0.995866 , 0.0297628
F_0_51 , 0.473881 , 0.448599 , -1.0262 , 131 , 59 , 66 , 6 , 0.999438 , 0.0208581
T_3_52 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
F_3_52 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
T_0_53 , 0.47619 , 0.400082 , -1.25266 , 123 , 49 , 55 , 19 , 0.998936 , 0.023176
F_0_53 , 0.474265 , 0.449362 , -1.02161 , 133 , 60 , 67 , 6 , 0.999521 , 0.0203365
T_0_54 , 0.477064 , 0.41496 , -1.19351 , 106 , 44 , 49 , 13 , 0.995866 , 0.0297628
F_0_54 , 0.474138 , 0.448597 , -1.02621 , 113 , 51 , 57 , 5 , 0.997634 , 0.0267184
T_2_55 , 0.480392 , 0.413382 , -1.20011 , 99 , 41 , 45 , 13 , 0.992784 , 0.0334317
F_3_55 , 0.47549 , 0.449365 , -1.02159 , 99 , 45 , 50 , 4 , 0.992784 , 0.0334317
T_0_56 , 0.475 , 0.412985 , -1.20176 , 77 , 33 , 37 , 7 , 0.959467 , 0.052113
F_3_56 , 0.474227 , 0.440805 , -1.0706 , 94 , 42 , 47 , 5 , 0.989274 , 0.0365468
T_0_57 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
F_3_57 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
T_0_58 , 0.474638 , 0.450098 , -1.01713 , 135 , 61 , 68 , 6 , 0.999592 , 0.0198355
F_1_58 , 0.475728 , 0.44554 , -1.04415 , 100 , 45 , 50 , 5 , 0.993335 , 0.0328623
T_2_59 , 0.478022 , 0.445043 , -1.047 , 88 , 40 , 44 , 4 , 0.982779 , 0.0409962
F_1_59 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014
T_0_60 , 0.474638 , 0.450098 , -1.01713 , 135 , 61 , 68 , 6 , 0.999592 , 0.0198355
F_3_60 , 0.474227 , 0.440805 , -1.0706 , 94 , 42 , 47 , 5 , 0.989274 , 0.0365468
T_0_61 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
F_1_61 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589
T_0_62 , 0.475862 , 0.449177 , -1.02272 , 142 , 64 , 71 , 7 , 0.999767 , 0.0182281
F_3_62 , 0.471698 , 0.442837 , -1.05943 , 103 , 46 , 52 , 5 , 0.99475 , 0.0312483
T_0_63 , 0.476923 , 0.395722 , -1.26881 , 127 , 50 , 56 , 21 , 0.999227 , 0.0219679
F_3_63 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
T_0_64 , 0.476415 , 0.399158 , -1.25612 , 103 , 41 , 46 , 16 , 0.99475 , 0.0312483
F_1_64 , 0.47482 , 0.447003 , -1.03566 , 136 , 61 , 68 , 7 , 0.999624 , 0.0195924
T_2_65 , 0.478571 , 0.423494 , -1.15624 , 137 , 58 , 64 , 15 , 0.999652 , 0.0193539
F_1_65 , 0.475 , 0.450811 , -1.01274 , 137 , 62 , 69 , 6 , 0.999652 , 0.0193539
T_0_66 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201
F_1_66 , 0.475862 , 0.449177 , -1.02272 , 142 , 64 , 71 , 7 , 0.999767 , 0.0182281
T_0_67 , 0.473881 , 0.448599 , -1.0262 , 131 , 59 , 66 , 6 , 0.999438 , 0.0208581
T_2_68 , 0.477273 , 0.411524 , -1.20778 , 107 , 44 , 49 , 14 , 0.996182 , 0.0292935
F_0_68 , 0.475 , 0.450487 , -1.01475 , 117 , 53 , 59 , 5 , 0.998281 , 0.0252017
T_2_69 , 0.476471 , 0.437482 , -1.08828 , 82 , 37 , 41 , 4 , 0.972462 , 0.0464749
F_0_69 , 0.474227 , 0.440805 , -1.0706 , 94 , 42 , 47 , 5 , 0.989274 , 0.0365468
T_2_70 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679
T_3_71 , 0.470238 , 0.430194 , -1.12488 , 81 , 36 , 41 , 4 , 0.970237 , 0.0475136
F_0_71 , 0.473214 , 0.352752 , -1.4072 , 53 , 24 , 27 , 2 , 0.776306 , 0.11548
T_0_72 , 0.475248 , 0.444085 , -1.05244 , 98 , 44 , 49 , 5 , 0.992188 , 0.0340179
F_0_72 , 0.474684 , 0.427029 , -1.13995 , 76 , 34 , 38 , 4 , 0.956239 , 0.0533887
T_0_73 , 0.471774 , 0.444339 , -1.05101 , 121 , 54 , 61 , 6 , 0.998751 , 0.0238209
F_2_73 , 0.473684 , 0.354163 , -1.40314 , 54 , 24 , 27 , 3 , 0.789891 , 0.11001
T_0_74 , 0.472603 , 0.379306 , -1.3257 , 70 , 28 , 32 , 10 , 0.931136 , 0.0623999
F_1_74 , 0.477612 , 0.404416 , -1.2361 , 64 , 29 , 32 , 3 , 0.89324 , 0.0746789
T_2_75 , 0.476378 , 0.449638 , -1.01993 , 124 , 56 , 62 , 6 , 0.999017 , 0.022864
F_2_75 , 0.475248 , 0.444085 , -1.05244 , 98 , 44 , 49 , 5 , 0.992188 , 0.0340179
T_0_76 , 0.471429 , 0.408686 , -1.21927 , 67 , 30 , 34 , 3 , 0.914062 , 0.0680253
F_3_76 , 0.47482 , 0.447003 , -1.03566 , 136 , 61 , 68 , 7 , 0.999624 , 0.0195924
T_0_77 , 0.471774 , 0.444339 , -1.05101 , 121 , 54 , 61 , 6 , 0.998751 , 0.0238209
F_2_77 , 0.474359 , 0.445049 , -1.04697 , 114 , 51 , 57 , 6 , 0.997816 , 0.0263254
T_2_78 , 0.472222 , 0.445259 , -1.04576 , 123 , 55 , 62 , 6 , 0.998936 , 0.023176
F_2_78 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543
T_2_79 , 0.483333 , 0.336277 , -1.45269 , 57 , 22 , 24 , 11 , 0.826965 , 0.0963698
F_2_79 , 0.478261 , 0.411812 , -1.2066 , 66 , 30 , 33 , 3 , 0.907566 , 0.0701153
T_0_80 , 0.472222 , 0.415043 , -1.19316 , 69 , 31 , 35 , 3 , 0.925826 , 0.0641764
F_0_80 , 0.478495 , 0.447088 , -1.03516 , 90 , 41 , 45 , 4 , 0.985288 , 0.039414
T_3_81 , 0.47482 , 0.447003 , -1.03566 , 136 , 61 , 68 , 7 , 0.999624 , 0.0195924
F_0_81 , 0.478495 , 0.447088 , -1.03516 , 90 , 41 , 45 , 4 , 0.985288 , 0.039414
T_0_82 , 0.473684 , 0.447576 , -1.03228 , 111 , 50 , 56 , 5 , 0.997225 , 0.0275338
F_3_82 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
T_2_83 , 0.474638 , 0.450098 , -1.01713 , 135 , 61 , 68 , 6 , 0.999592 , 0.0198355
F_2_83 , 0.469697 , 0.393702 , -1.27614 , 63 , 28 , 32 , 3 , 0.885367 , 0.0771779
T_0_84 , 0.47807 , 0.406495 , -1.22798 , 111 , 45 , 50 , 16 , 0.997225 , 0.0275338
F_0_84 , 0.470588 , 0.401592 , -1.24695 , 65 , 29 , 33 , 3 , 0.900632 , 0.0723292
T_0_85 , 0.472727 , 0.445352 , -1.04523 , 107 , 48 , 54 , 5 , 0.996182 , 0.0292935
F_2_85 , 0.472973 , 0.446816 , -1.03675 , 145 , 65 , 73 , 7 , 0.999817 , 0.0176015
T_0_86 , 0.473333 , 0.395921 , -1.26809 , 72 , 30 , 34 , 8 , 0.940714 , 0.0591057
F_0_86 , 0.472826 , 0.440743 , -1.07093 , 89 , 40 , 45 , 4 , 0.984082 , 0.0401917
T_0_87 , 0.47619 , 0.44986 , -1.01858 , 144 , 65 , 72 , 7 , 0.999801 , 0.0178065
