T_0_1 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014
F_3_87 , 0.472973 , 0.420728 , -1.16863 , 71 , 32 , 36 , 3 , 0.936092 , 0.0607119
T_3_88 , 0.475 , 0.450811 , -1.01274 , 137 , 62 , 69 , 6 , 0.999652 , 0.0193539
F_1_88 , 0.473214 , 0.352752 , -1.4072 , 53 , 24 , 27 , 2 , 0.776306 , 0.11548
T_0_89 , 0.469697 , 0.393702 , -1.27614 , 63 , 28 , 32 , 3 , 0.885367 , 0.0771779
F_1_89 , 0.479452 , 0.424344 , -1.15237 , 70 , 32 , 35 , 3 , 0.931136 , 0.0623999
T_0_90 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
F_3_90 , 0.472727 , 0.445352 , -1.04523 , 107 , 48 , 54 , 5 , 0.996182 , 0.0292935
T_0_91 , 0.476378 , 0.449638 , -1.01993 , 124 , 56 , 62 , 6 , 0.999017 , 0.022864
F_3_91 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543
T_2_92 , 0.475 , 0.450811 , -1.01274 , 137 , 62 , 69 , 6 , 0.999652 , 0.0193539
F_2_92 , 0.474359 , 0.43033 , -1.12423 , 75 , 34 , 38 , 3 , 0.952767 , 0.0547216
T_3_93 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543
F_3_93 , 0.471429 , 0.408686 , -1.21927 , 67 , 30 , 34 , 3 , 0.914062 , 0.0680253
T_0_94 , 0.47541 , 0.366332 , -1.36694 , 58 , 25 , 28 , 5 , 0.838115 , 0.0925481
F_2_94 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201
T_0_95 , 0.476562 , 0.364294 , -1.37316 , 61 , 25 , 28 , 8 , 0.868101 , 0.0826884
F_0_95 , 0.472973 , 0.446816 , -1.03675 , 145 , 65 , 73 , 7 , 0.999817 , 0.0176015
T_2_96 , 0.472222 , 0.445259 , -1.04576 , 123 , 55 , 62 , 6 , 0.998936 , 0.023176
T_0_97 , 0.472727 , 0.341396 , -1.43891 , 52 , 23 , 26 , 3 , 0.762107 , 0.121549
F_3_97 , 0.472973 , 0.204088 , -1.73496 , 34 , 15 , 17 , 2 , 0.4315 , 0.21575
T_3_98 , 0.474026 , 0.422697 , -1.15984 , 74 , 33 , 37 , 4 , 0.949033 , 0.0561157
F_2_98 , 0.472727 , 0.341396 , -1.43891 , 52 , 23 , 26 , 3 , 0.762107 , 0.121549
T_2_99 , 0.477778 , 0.281582 , -1.5839 , 42 , 18 , 20 , 4 , 0.590073 , 0.291958
T_2_100 , 0.484375 , 0.163338 , -1.80343 , 29 , 12 , 13 , 4 , 0.337214 , 0.168607
F_0_100 , 0.473214 , 0.446496 , -1.03862 , 109 , 49 , 55 , 5 , 0.996745 , 0.0283911
T_0_101 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127
F_0_101 , 0.478261 , 0.411812 , -1.2066 , 66 , 30 , 33 , 3 , 0.907566 , 0.0701153
T_2_102 , 0.475904 , 0.434373 , -1.10424 , 80 , 36 , 40 , 4 , 0.967838 , 0.0485941
F_0_102 , 0.473881 , 0.448599 , -1.0262 , 131 , 59 , 66 , 6 , 0.999438 , 0.0208581
T_0_103 , 0.475806 , 0.365947 , -1.36812 , 59 , 25 , 28 , 6 , 0.848678 , 0.0890154
F_2_103 , 0.484848 , 0.172277 , -1.78893 , 30 , 14 , 15 , 1 , 0.355321 , 0.17766
T_2_104 , 0.483871 , 0.154632 , -1.81729 , 28 , 13 , 14 , 1 , 0.319574 , 0.159787
F_3_104 , 0.481481 , 0.122448 , -1.86652 , 24 , 11 , 12 , 1 , 0.254314 , 0.127157
T_0_105 , 0.46875 , 0.158069 , -1.81185 , 29 , 13 , 15 , 1 , 0.337214 , 0.168607
F_0_105 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817
T_0_106 , 0.473913 , 0.443993 , -1.05296 , 112 , 50 , 56 , 6 , 0.997438 , 0.027121
F_1_106 , 0.477876 , 0.451455 , -1.00875 , 110 , 50 , 55 , 5 , 0.996994 , 0.027957
T_0_107 , 0.471154 , 0.441449 , -1.06709 , 101 , 45 , 51 , 5 , 0.993845 , 0.032309
T_0_108 , 0.47619 , 0.387074 , -1.29951 , 60 , 27 , 30 , 3 , 0.858668 , 0.0857383
F_2_108 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201
T_0_109 , 0.471429 , 0.185158 , -1.76753 , 32 , 14 , 16 , 2 , 0.392758 , 0.196379
F_1_109 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014
T_3_110 , 0.473684 , 0.447576 , -1.03228 , 111 , 50 , 56 , 5 , 0.997225 , 0.0275338
F_3_110 , 0.47619 , 0.387074 , -1.29951 , 60 , 27 , 30 , 3 , 0.858668 , 0.0857383
T_0_111 , 0.473684 , 0.0721997 , -1.93782 , 16 , 6 , 7 , 3 , 0.152422 , 0.0762108
F_0_111 , 0.476923 , 0.396188 , -1.26711 , 62 , 28 , 31 , 3 , 0.876994 , 0.0798419
T_0_112 , 0.472222 , 0.194552 , -1.75154 , 33 , 15 , 17 , 1 , 0.411993 , 0.205997
F_1_112 , 0.480392 , 0.324501 , -1.48328 , 48 , 22 , 24 , 2 , 0.699363 , 0.154731
T_2_113 , 0.474359 , 0.445049 , -1.04697 , 114 , 51 , 57 , 6 , 0.997816 , 0.0263254
F_3_113 , 0.478261 , 0.411812 , -1.2066 , 66 , 30 , 33 , 3 , 0.907566 , 0.0701153
T_0_114 , 0.458333 , 0.0969509 , -1.90348 , 21 , 9 , 11 , 1 , 0.211529 , 0.105765
F_2_114 , 0.458333 , 0.0969509 , -1.90348 , 21 , 9 , 11 , 1 , 0.211529 , 0.105765
T_2_115 , 0.470588 , 0.17593 , -1.78292 , 31 , 14 , 16 , 1 , 0.373851 , 0.186925
F_3_115 , 0.476471 , 0.437482 , -1.08828 , 82 , 37 , 41 , 4 , 0.972462 , 0.0464749
T_0_116 , 0.46875 , 0.384962 , -1.30675 , 61 , 27 , 31 , 3 , 0.868101 , 0.0826884
T_3_117 , 0.472826 , 0.440743 , -1.07093 , 89 , 40 , 45 , 4 , 0.984082 , 0.0401917
F_2_117 , 0.477273 , 0.0888075 , -1.91493 , 19 , 9 , 10 , 0 , 0.186073 , 0.0930364
T_3_118 , 0.47561 , 0.243068 , -1.66297 , 38 , 15 , 17 , 6 , 0.511065 , 0.255533
F_2_118 , 0.469697 , 0.393702 , -1.27614 , 63 , 28 , 32 , 3 , 0.885367 , 0.0771779
T_0_119 , 0.472222 , 0.415043 , -1.19316 , 69 , 31 , 35 , 3 , 0.925826 , 0.0641764
F_3_119 , 0.46875 , 0.158069 , -1.81185 , 29 , 13 , 15 , 1 , 0.337214 , 0.168607
T_3_120 , 0.470588 , 0.17593 , -1.78292 , 31 , 14 , 16 , 1 , 0.373851 , 0.186925
F_1_120 , 0.475 , 0.233257 , -1.68177 , 37 , 17 , 19 , 1 , 0.491068 , 0.245534
T_0_121 , 0.47541 , 0.377038 , -1.33313 , 58 , 26 , 29 , 3 , 0.838115 , 0.0925481
F_1_121 , 0.479592 , 0.309486 , -1.52026 , 46 , 21 , 23 , 2 , 0.664691 , 0.180546
T_2_122 , 0.466667 , 0.0539009 , -1.96232 , 12 , 5 , 6 , 1 , 0.115502 , 0.057751
F_0_122 , 0.474026 , 0.422697 , -1.15984 , 74 , 33 , 37 , 4 , 0.949033 , 0.0561157
T_0_123 , 0.475728 , 0.44554 , -1.04415 , 100 , 45 , 50 , 5 , 0.993335 , 0.0328623
F_0_123 , 0.475352 , 0.451502 , -1.00846 , 139 , 63 , 70 , 6 , 0.999704 , 0.0188907
T_0_124 , 0.47619 , 0.0829809 , -1.92303 , 18 , 8 , 9 , 1 , 0.17426 , 0.0871299
F_2_124 , 0.477273 , 0.0888075 , -1.91493 , 19 , 9 , 10 , 0 , 0.186073 , 0.0930364
T_0_125 , 0.480392 , 0.324501 , -1.48328 , 48 , 22 , 24 , 2 , 0.699363 , 0.154731
F_1_125 , 0.474138 , 0.448597 , -1.02621 , 113 , 51 , 57 , 5 , 0.997634 , 0.0267184
T_2_126 , 0.46 , 0.103583 , -1.89403 , 22 , 9 , 11 , 2 , 0.22518 , 0.11259
F_3_126 , 0.461538 , 0.110512 , -1.88403 , 23 , 10 , 12 , 1 , 0.239444 , 0.119722
T_0_127 , 0.461538 , 0.110512 , -1.88403 , 23 , 10 , 12 , 1 , 0.239444 , 0.119722
F_3_127 , 0.46875 , 0.058092 , -1.95677 , 13 , 6 , 7 , 0 , 0.12393 , 0.0619648
T_0_128 , 0.473214 , 0.352752 , -1.4072 , 53 , 24 , 27 , 2 , 0.776306 , 0.11548
F_0_128 , 0.474359 , 0.22347 , -1.70005 , 36 , 16 , 18 , 2 , 0.471099 , 0.23555
T_0_129 , 0.482143 , 0.130073 , -1.85513 , 25 , 10 , 11 , 4 , 0.269781 , 0.134891
F_1_129 , 0.47619 , 0.44689 , -1.03632 , 102 , 46 , 51 , 5 , 0.994315 , 0.0317713
T_0_130 , 0.480769 , 0.115117 , -1.87732 , 23 , 9 , 10 , 4 , 0.239444 , 0.119722
F_0_130 , 0.477876 , 0.451455 , -1.00875 , 110 , 50 , 55 , 5 , 0.996994 , 0.027957
T_3_131 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947
F_1_131 , 0.472727 , 0.341396 , -1.43891 , 52 , 23 , 26 , 3 , 0.762107 , 0.121549
T_2_132 , 0.466667 , 0.0539009 , -1.96232 , 12 , 5 , 6 , 1 , 0.115502 , 0.057751
T_0_133 , 0.5 , 0.0500672 , -1.96736 , 10 , 5 , 5 , 0 , 0.100134 , 0.0500672
F_3_133 , 0.474684 , 0.427029 , -1.13995 , 76 , 34 , 38 , 4 , 0.956239 , 0.0533887
T_0_134 , 0.46875 , 0.158069 , -1.81185 , 29 , 12 , 14 , 3 , 0.337214 , 0.168607
F_0_134 , 0.478873 , 0.418433 , -1.17868 , 68 , 31 , 34 , 3 , 0.920141 , 0.0660488
T_0_135 , 0.481132 , 0.339122 , -1.44507 , 50 , 23 , 25 , 2 , 0.731897 , 0.135978
F_2_135 , 0.473684 , 0.425803 , -1.14566 , 73 , 33 , 37 , 3 , 0.945022 , 0.0575755
T_2_136 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
F_0_136 , 0.475806 , 0.387581 , -1.29775 , 59 , 27 , 30 , 2 , 0.848678 , 0.0890154
T_1_137 , 0.5 , 0.0322103 , -1.99047 , 4 , 2 , 2 , 0 , 0.0644206 , 0.0322103
F_0_137 , 0.474359 , 0.43033 , -1.12423 , 75 , 34 , 38 , 3 , 0.952767 , 0.0547216
T_3_138 , 0.481132 , 0.339122 , -1.44507 , 50 , 23 , 25 , 2 , 0.731897 , 0.135978
F_0_138 , 0.472222 , 0.194552 , -1.75154 , 33 , 15 , 17 , 1 , 0.411993 , 0.205997
T_0_139 , 0.46875 , 0.058092 , -1.95677 , 13 , 5 , 6 , 2 , 0.12393 , 0.0619648
F_3_139 , 0.483871 , 0.154632 , -1.81729 , 28 , 13 , 14 , 1 , 0.319574 , 0.159787
T_2_140 , 0.416667 , 0.0249016 , -1.99975 , 3 , 1 , 2 , 0 , 0.0597637 , 0.0298819
T_3_141 , 0.5 , 0.0433056 , -1.97619 , 8 , 4 , 4 , 0 , 0.0866112 , 0.0433056
F_0_141 , 0.471429 , 0.185158 , -1.76753 , 32 , 14 , 16 , 2 , 0.392758 , 0.196379
F_1_142 , 0.475309 , 0.430904 , -1.12144 , 78 , 35 , 39 , 4 , 0.962467 , 0.0508909
T_0_143 , 0.47561 , 0.243068 , -1.66297 , 38 , 17 , 19 , 2 , 0.511065 , 0.255533
F_2_143 , 0.5 , 0.0433056 , -1.97619 , 8 , 4 , 4 , 0 , 0.0866112 , 0.0433056
T_0_144 , 0.472222 , 0.194552 , -1.75154 , 33 , 15 , 17 , 1 , 0.411993 , 0.205997
F_3_144 , 0.475 , 0.0774471 , -1.93065 , 17 , 8 , 9 , 0 , 0.163047 , 0.0815233
T_3_145 , 0.477273 , 0.0888075 , -1.91493 , 19 , 9 , 10 , 0 , 0.186073 , 0.0930364
F_3_145 , 0.4375 , 0.0303684 , -1.99282 , 5 , 2 , 3 , 0 , 0.0694136 , 0.0347068
T_0_146 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
F_0_146 , 0.474359 , 0.22347 , -1.70005 , 36 , 16 , 18 , 2 , 0.471099 , 0.23555
T_3_147 , 0.474359 , 0.445049 , -1.04697 , 114 , 51 , 57 , 6 , 0.997816 , 0.0263254
F_1_147 , 0.464286 , 0.125256 , -1.86235 , 25 , 11 , 13 , 1 , 0.269781 , 0.134891
T_0_148 , 0.473684 , 0.354163 , -1.40314 , 54 , 24 , 27 , 3 , 0.789891 , 0.11001
F_2_148 , 0.475 , 0.233257 , -1.68177 , 37 , 17 , 19 , 1 , 0.491068 , 0.245534
T_2_149 , 0.466667 , 0.141136 , -1.83831 , 27 , 12 , 14 , 1 , 0.302434 , 0.151217
T_2_150 , 0.475309 , 0.430904 , -1.12144 , 78 , 35 , 39 , 4 , 0.962467 , 0.0508909
F_2_150 , 0.458333 , 0.0426951 , -1.97698 , 9 , 4 , 5 , 0 , 0.0931528 , 0.0465764
T_3_151 , 0.474359 , 0.445049 , -1.04697 , 114 , 51 , 57 , 6 , 0.997816 , 0.0263254
T_3_152 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
F_2_152 , 0.477778 , 0.281719 , -1.5836 , 42 , 19 , 21 , 2 , 0.590073 , 0.291958
T_0_153 , 0.475904 , 0.434373 , -1.10424 , 80 , 36 , 40 , 4 , 0.967838 , 0.0485941
F_3_153 , 0.473214 , 0.352752 , -1.4072 , 53 , 24 , 27 , 2 , 0.776306 , 0.11548
T_0_154 , 0.471429 , 0.185158 , -1.76753 , 32 , 14 , 16 , 2 , 0.392758 , 0.196379
F_3_154 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
T_0_155 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
F_0_155 , 0.466667 , 0.141136 , -1.83831 , 27 , 12 , 14 , 1 , 0.302434 , 0.151217
T_0_156 , 0.4375 , 0.0303684 , -1.99282 , 5 , 2 , 3 , 0 , 0.0694136 , 0.0347068
F_3_156 , 0.484848 , 0.172277 , -1.78893 , 30 , 14 , 15 , 1 , 0.355321 , 0.17766
F_1_158 , 0.472222 , 0.0672309 , -1.94454 , 15 , 7 , 8 , 0 , 0.142371 , 0.0711857
T_0_159 , 0.416667 , 0.0249016 , -1.99975 , 3 , 1 , 2 , 0 , 0.0597637 , 0.0298819
T_3_160 , 0.470588 , 0.401592 , -1.24695 , 65 , 29 , 33 , 3 , 0.900632 , 0.0723292
F_2_160 , 0.48 , 0.108086 , -1.88754 , 22 , 10 , 11 , 1 , 0.22518 , 0.11259
T_0_161 , 0.479592 , 0.309486 , -1.52026 , 46 , 21 , 23 , 2 , 0.664691 , 0.180546
F_2_161 , 0.466667 , 0.141136 , -1.83831 , 27 , 12 , 14 , 1 , 0.302434 , 0.151217
T_0_162 , 0.474138 , 0.365336 , -1.36998 , 55 , 25 , 28 , 2 , 0.80286 , 0.105047
F_1_162 , 0.46875 , 0.158069 , -1.81185 , 29 , 13 , 15 , 1 , 0.337214 , 0.168607
T_0_163 , 0.45 , 0.0362197 , -1.98533 , 7 , 3 , 4 , 0 , 0.0804882 , 0.0402441
F_2_163 , 0.5 , 0.0322103 , -1.99047 , 4 , 2 , 2 , 0 , 0.0644206 , 0.0322103
F_1_164 , 0.475309 , 0.430904 , -1.12144 , 78 , 35 , 39 , 4 , 0.962467 , 0.0508909
T_3_165 , 0.473684 , 0.213737 , -1.71779 , 35 , 16 , 18 , 1 , 0.451223 , 0.225611
F_2_165 , 0.461538 , 0.110512 , -1.88403 , 23 , 10 , 12 , 1 , 0.239444 , 0.119722
T_3_166 , 0.464286 , 0.0499465 , -1.96752 , 11 , 5 , 6 , 0 , 0.107577 , 0.0537886
T_0_167 , 0.5 , 0.0373813 , -1.98384 , 6 , 3 , 3 , 0 , 0.0747626 , 0.0373813
T_3_169 , 0.47541 , 0.377038 , -1.33313 , 58 , 26 , 29 , 3 , 0.838115 , 0.0925481
T_0_171 , 0.5 , 0.0433056 , -1.97619 , 8 , 4 , 4 , 0 , 0.0866112 , 0.0433056
F_2_171 , 0.45 , 0.0362197 , -1.98533 , 7 , 3 , 4 , 0 , 0.0804882 , 0.0402441
T_0_172 , 0.458333 , 0.0426951 , -1.97698 , 9 , 4 , 5 , 0 , 0.0931528 , 0.0465764
T_0_173 , 0.5 , 0.0277118 , -1.99619 , 2 , 1 , 1 , 0 , 0.0554235 , 0.0277118
T_0_174 , 0.464286 , 0.0499465 , -1.96752 , 11 , 5 , 6 , 0 , 0.107577 , 0.0537886
T_3_175 , 0.458333 , 0.0426951 , -1.97698 , 9 , 4 , 5 , 0 , 0.0931528 , 0.0465764
F_2_177 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
T_2_178 , 0.5 , 0.0277118 , -1.99619 , 2 , 1 , 1 , 0 , 0.0554235 , 0.0277118
T_0_180 , 0.47 , 0.310193 , -1.51857 , 47 , 21 , 24 , 2 , 0.68228 , 0.166495
F_2_180 , 0.474576 , 0.366063 , -1.36776 , 56 , 25 , 28 , 3 , 0.815216 , 0.10052
F_3_183 , 0.5 , 0.0373813 , -1.98384 , 6 , 3 , 3 , 0 , 0.0747626 , 0.0373813
T_0_185 , 0.464286 , 0.125256 , -1.86235 , 25 , 11 , 13 , 1 , 0.269781 , 0.134891
T_0_186 , 0.47 , 0.310193 , -1.51857 , 47 , 21 , 24 , 2 , 0.68228 , 0.166495
F_1_187 , 0.482759 , 0.137986 , -1.84314 , 26 , 12 , 13 , 1 , 0.285828 , 0.142914
F_3_189 , 0.45 , 0.0362197 , -1.98533 , 7 , 3 , 4 , 0 , 0.0804882 , 0.0402441
T_0_191 , 0.472222 , 0.0672309 , -1.94454 , 15 , 7 , 8 , 0 , 0.142371 , 0.0711857
F_3_192 , 0.472727 , 0.341396 , -1.43891 , 52 , 23 , 26 , 3 , 0.762107 , 0.121549
F_2_194 , 0.45 , 0.0362197 , -1.98533 , 7 , 3 , 4 , 0 , 0.0804882 , 0.0402441
T_3_196 , 0.472222 , 0.0672309 , -1.94454 , 15 , 7 , 8 , 0 , 0.142371 , 0.0711857
F_2_196 , 0.4375 , 0.0303684 , -1.99282 , 5 , 2 , 3 , 0 , 0.0694136 , 0.0347068
T_2_197 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
F_3_199 , 0.375 , 0.019268 , -2.00683 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907
T_2_200 , 0.471429 , 0.185158 , -1.76753 , 32 , 14 , 16 , 2 , 0.392758 , 0.196379
